receivedAt,Unnamed: 0_mean,Unnamed: 0_std,dewpoint_mean_mean,dewpoint_mean_std,temperature_mean_mean,temperature_mean_std,humidity_mean_mean,humidity_mean_std,vaporPressureDeficit_mean_mean,vaporPressureDeficit_mean_std,dewpoint_max_mean,dewpoint_max_std,temperature_max_mean,temperature_max_std,humidity_max_mean,humidity_max_std,vaporPressureDeficit_max_mean,vaporPressureDeficit_max_std,dewpoint_min_mean,dewpoint_min_std,temperature_min_mean,temperature_min_std,humidity_min_mean,humidity_min_std,vaporPressureDeficit_min_mean,vaporPressureDeficit_min_std,t_above_threshold_mean,t_above_threshold_std,photosyntheticallyActiveRadiation_mean_mean
2024-10-13 20:00:00+00:00,2518.0,,7.833333333333333,,8.133333333333333,,97.96666666666664,,0.0233333333333333,,8.0,,8.3,,98.4,,0.03,,7.6,,7.9,,97.6,,0.02,,0.0,,0.0
2024-10-13 21:00:00+00:00,2519.0,,7.266666666666667,,7.5,,98.4,,0.0166666666666666,,7.4,,7.6,,98.8,,0.02,,7.2,,7.4,,98.0,,0.01,,0.0,,0.0
2024-10-13 22:00:00+00:00,2520.0,,6.666666666666667,,6.833333333333333,,98.8,,0.01,,6.7,,6.9,,99.0,,0.01,,6.6,,6.8,,98.6,,0.01,,0.0,,0.0
2024-10-13 23:00:00+00:00,2521.0,,7.233333333333333,,7.3,,99.33333333333331,,0.0066666666666666,,8.1,,8.1,,99.7,,0.01,,6.8,,6.9,,99.0,,0.0,,0.0,,0.0
2024-10-14 00:00:00+00:00,2522.0,,7.5,,7.533333333333334,,99.7,,0.0,,7.6,,7.6,,99.8,,0.0,,7.3,,7.4,,99.6,,0.0,,0.0,,0.0
2024-10-14 01:00:00+00:00,2523.0,,8.200000000000001,,8.200000000000001,,100.0,,0.0,,8.4,,8.4,,100.0,,0.0,,8.0,,8.0,,100.0,,0.0,,0.0,,0.0
2024-10-14 02:00:00+00:00,2524.0,,8.433333333333334,,8.433333333333334,,100.0,,0.0,,8.5,,8.5,,100.0,,0.0,,8.3,,8.3,,100.0,,0.0,,0.0,,0.0
2024-10-14 03:00:00+00:00,2525.0,,8.533333333333333,,8.533333333333333,,100.0,,0.0,,8.6,,8.6,,100.0,,0.0,,8.4,,8.4,,100.0,,0.0,,0.0,,0.0
2024-10-14 04:00:00+00:00,2526.0,,8.299999999999999,,8.299999999999999,,100.0,,0.0,,8.4,,8.4,,100.0,,0.0,,8.2,,8.2,,100.0,,0.0,,0.0,,0.0
2024-10-14 05:00:00+00:00,2527.0,,8.533333333333333,,8.533333333333333,,100.0,,0.0,,8.7,,8.7,,100.0,,0.0,,8.4,,8.4,,100.0,,0.0,,0.0,,3.6666666666666665
2024-10-14 06:00:00+00:00,2528.0,,9.3,,9.333333333333334,,99.8,,0.0033333333333333,,9.8,,9.9,,100.0,,0.01,,8.8,,8.8,,99.4,,0.0,,0.0,,49.73333333333333
2024-10-14 07:00:00+00:00,2529.0,,10.533333333333331,,10.733333333333334,,98.56666666666666,,0.02,,10.7,,11.0,,99.1,,0.03,,10.2,,10.3,,97.9,,0.01,,0.0,,86.66666666666667
2024-10-14 08:00:00+00:00,2530.0,,11.866666666666667,,13.066666666666668,,92.93333333333334,,0.1233333333333333,,14.3,,17.0,,97.7,,0.3,,10.6,,11.0,,84.3,,0.03,,0.0,,232.26666666666665
2024-10-14 09:00:00+00:00,2531.0,,12.633333333333333,,16.2,,79.53333333333335,,0.3766666666666666,,14.0,,17.6,,80.9,,0.41,,11.7,,15.0,,78.3,,0.33,,0.0,,435.8
2024-10-14 10:00:00+00:00,2532.0,,12.733333333333334,,16.76666666666667,,77.3,,0.4333333333333333,,13.0,,17.1,,77.9,,0.45,,12.2,,16.1,,76.9,,0.4,,0.0,,628.3666666666667
2024-10-14 11:00:00+00:00,2533.0,,13.2,,17.900000000000002,,74.16666666666667,,0.5333333333333333,,13.5,,18.5,,76.8,,0.58,,12.8,,16.9,,72.7,,0.45,,0.0,,563.0666666666667
2024-10-14 12:00:00+00:00,2534.0,,14.033333333333331,,20.1,,68.53333333333333,,0.7566666666666667,,14.8,,21.6,,75.3,,0.89,,13.0,,17.5,,64.8,,0.49,,0.0,,679.6333333333333
2024-10-14 13:00:00+00:00,2535.0,,13.866666666666667,,20.33333333333333,,66.60000000000001,,0.7999999999999999,,14.0,,20.9,,68.0,,0.87,,13.7,,20.0,,64.9,,0.75,,0.0,,638.1
2024-10-14 14:00:00+00:00,2536.0,,14.0,,19.53333333333333,,70.53333333333333,,0.6766666666666667,,14.9,,20.8,,73.5,,0.76,,13.2,,18.0,,69.0,,0.55,,0.0,,344.5333333333333
2024-10-14 15:00:00+00:00,2537.0,,13.7,,17.766666666666666,,77.36666666666666,,0.47,,14.9,,19.3,,82.0,,0.56,,12.1,,15.2,,74.3,,0.31,,0.0,,155.33333333333334
2024-10-14 16:00:00+00:00,2538.0,,10.933333333333332,,12.2,,92.13333333333333,,0.1166666666666666,,11.4,,13.1,,93.6,,0.16,,10.3,,11.3,,89.6,,0.09,,0.0,,14.033333333333331
2024-10-14 17:00:00+00:00,2539.0,,10.133333333333333,,10.633333333333333,,96.76666666666668,,0.0433333333333333,,10.3,,10.8,,97.6,,0.06,,10.0,,10.4,,95.5,,0.03,,0.0,,0.0
2024-10-14 18:00:00+00:00,2540.0,,9.833333333333334,,10.1,,98.3,,0.0233333333333333,,10.1,,10.4,,98.7,,0.03,,9.3,,9.6,,97.9,,0.02,,0.0,,0.0
2024-10-14 19:00:00+00:00,2541.0,,9.033333333333331,,9.233333333333333,,98.7,,0.0133333333333333,,9.3,,9.4,,99.1,,0.02,,8.9,,9.1,,98.2,,0.01,,0.0,,0.0
2024-10-14 20:00:00+00:00,2542.0,,9.033333333333331,,9.1,,99.56666666666666,,0.0033333333333333,,9.7,,9.8,,99.7,,0.01,,8.6,,8.6,,99.4,,0.0,,0.0,,0.0
2024-10-14 21:00:00+00:00,2543.0,,9.066666666666668,,9.1,,99.8,,0.0033333333333333,,9.5,,9.5,,100.0,,0.01,,8.3,,8.4,,99.4,,0.0,,0.0,,0.0
2024-10-14 22:00:00+00:00,2544.0,,9.766666666666667,,9.766666666666667,,100.0,,0.0,,10.3,,10.3,,100.0,,0.0,,9.4,,9.4,,100.0,,0.0,,0.0,,0.0
2024-10-14 23:00:00+00:00,2545.0,,9.4,,9.4,,100.0,,0.0,,9.6,,9.6,,100.0,,0.0,,9.2,,9.2,,100.0,,0.0,,0.0,,0.0
2024-10-15 00:00:00+00:00,2546.0,,8.6,,8.6,,99.96666666666664,,0.0,,9.1,,9.1,,100.0,,0.0,,7.8,,7.8,,99.9,,0.0,,0.0,,0.0
2024-10-15 01:00:00+00:00,2547.0,,7.533333333333334,,7.533333333333334,,100.0,,0.0,,8.0,,8.0,,100.0,,0.0,,6.8,,6.8,,100.0,,0.0,,0.0,,0.0
2024-10-15 02:00:00+00:00,2548.0,,7.399999999999999,,7.399999999999999,,100.0,,0.0,,7.8,,7.8,,100.0,,0.0,,7.1,,7.1,,100.0,,0.0,,0.0,,0.0
2024-10-15 03:00:00+00:00,2549.0,,7.133333333333333,,7.133333333333333,,100.0,,0.0,,7.3,,7.3,,100.0,,0.0,,7.0,,7.0,,100.0,,0.0,,0.0,,0.0
2024-10-15 04:00:00+00:00,2550.0,,7.133333333333333,,7.133333333333333,,100.0,,0.0,,7.5,,7.5,,100.0,,0.0,,6.7,,6.7,,100.0,,0.0,,0.0,,0.0
2024-10-15 05:00:00+00:00,2551.0,,7.766666666666667,,7.766666666666667,,100.0,,0.0,,7.9,,7.9,,100.0,,0.0,,7.7,,7.7,,100.0,,0.0,,0.0,,7.333333333333333
2024-10-15 06:00:00+00:00,2552.0,,8.200000000000001,,8.200000000000001,,100.0,,0.0,,8.3,,8.3,,100.0,,0.0,,8.0,,8.0,,100.0,,0.0,,0.0,,46.4
2024-10-15 07:00:00+00:00,2553.0,,9.166666666666666,,9.233333333333334,,99.56666666666666,,0.0066666666666666,,10.2,,10.4,,100.0,,0.02,,8.4,,8.4,,98.7,,0.0,,0.0,,151.36666666666665
2024-10-15 08:00:00+00:00,2554.0,,12.566666666666668,,13.966666666666669,,91.5,,0.14,,14.1,,16.2,,93.8,,0.23,,11.3,,12.3,,87.5,,0.09,,0.0,,475.1333333333334
2024-10-15 09:00:00+00:00,2555.0,,14.8,,16.833333333333332,,87.89999999999999,,0.2366666666666666,,15.9,,18.4,,90.7,,0.31,,13.8,,15.3,,85.3,,0.16,,0.0,,648.5
2024-10-15 10:00:00+00:00,2556.0,,14.0,,15.333333333333334,,91.86666666666667,,0.14,,14.5,,16.0,,92.6,,0.17,,13.6,,14.8,,90.7,,0.12,,0.0,,410.4666666666667
2024-10-15 11:00:00+00:00,2557.0,,15.300000000000002,,17.066666666666666,,89.5,,0.21,,16.1,,18.7,,91.8,,0.32,,14.9,,16.2,,85.2,,0.15,,0.0,,527.3666666666667
2024-10-15 12:00:00+00:00,2558.0,,14.366666666666667,,18.433333333333334,,77.26666666666667,,0.4833333333333333,,15.0,,18.9,,78.5,,0.52,,13.7,,18.2,,75.3,,0.45,,0.0,,422.06666666666666
2024-10-15 13:00:00+00:00,2559.0,,13.3,,17.766666666666666,,75.3,,0.5,,14.1,,18.4,,76.3,,0.53,,12.7,,17.4,,73.4,,0.47,,0.0,,308.8666666666667
2024-10-15 14:00:00+00:00,2560.0,,13.133333333333336,,18.73333333333333,,70.2,,0.6566666666666666,,13.8,,20.8,,74.8,,0.88,,12.8,,17.3,,64.3,,0.5,,0.0,,360.7
2024-10-15 15:00:00+00:00,2561.0,,13.2,,17.400000000000002,,76.60000000000001,,0.4733333333333334,,13.7,,18.5,,82.8,,0.56,,12.8,,15.7,,73.2,,0.31,,0.0,,158.66666666666666
2024-10-15 16:00:00+00:00,2562.0,,11.466666666666669,,12.533333333333331,,93.3,,0.0966666666666666,,12.1,,13.7,,95.3,,0.15,,10.9,,11.6,,90.2,,0.06,,0.0,,15.566666666666665
2024-10-15 17:00:00+00:00,2563.0,,10.166666666666666,,10.533333333333331,,97.63333333333333,,0.03,,10.6,,11.0,,98.1,,0.04,,9.8,,10.1,,97.1,,0.02,,0.0,,0.0
2024-10-15 18:00:00+00:00,2564.0,,9.0,,9.2,,98.6,,0.0166666666666666,,9.5,,9.7,,98.7,,0.02,,8.6,,8.8,,98.4,,0.01,,0.0,,0.0
2024-10-15 19:00:00+00:00,2565.0,,8.466666666666667,,8.566666666666668,,99.36666666666667,,0.01,,8.8,,8.9,,99.5,,0.01,,8.2,,8.3,,99.3,,0.01,,0.0,,0.0
2024-10-15 20:00:00+00:00,2566.0,,7.8,,7.8,,99.93333333333334,,0.0,,8.0,,8.0,,100.0,,0.0,,7.5,,7.5,,99.8,,0.0,,0.0,,0.0
2024-10-15 21:00:00+00:00,2567.0,,7.566666666666666,,7.566666666666666,,100.0,,0.0,,7.7,,7.7,,100.0,,0.0,,7.5,,7.5,,100.0,,0.0,,0.0,,0.0
2024-10-15 22:00:00+00:00,2568.0,,7.133333333333333,,7.133333333333333,,100.0,,0.0,,7.2,,7.2,,100.0,,0.0,,7.1,,7.1,,100.0,,0.0,,0.0,,0.0
2024-10-15 23:00:00+00:00,2569.0,,6.9,,6.9,,100.0,,0.0,,7.1,,7.1,,100.0,,0.0,,6.7,,6.7,,100.0,,0.0,,0.0,,0.0
2024-10-16 00:00:00+00:00,2570.0,,8.200000000000001,,8.200000000000001,,100.0,,0.0,,8.4,,8.4,,100.0,,0.0,,8.0,,8.0,,100.0,,0.0,,0.0,,0.0
2024-10-16 01:00:00+00:00,2571.0,,8.2,,8.2,,100.0,,0.0,,8.3,,8.3,,100.0,,0.0,,8.1,,8.1,,100.0,,0.0,,0.0,,0.0
2024-10-16 02:00:00+00:00,2572.0,,8.533333333333333,,8.533333333333333,,100.0,,0.0,,8.6,,8.6,,100.0,,0.0,,8.5,,8.5,,100.0,,0.0,,0.0,,0.0
2024-10-16 03:00:00+00:00,2573.0,,8.433333333333334,,8.433333333333334,,100.0,,0.0,,8.5,,8.5,,100.0,,0.0,,8.4,,8.4,,100.0,,0.0,,0.0,,0.0
2024-10-16 04:00:00+00:00,2574.0,,8.333333333333334,,8.333333333333334,,100.0,,0.0,,8.4,,8.4,,100.0,,0.0,,8.3,,8.3,,100.0,,0.0,,0.0,,0.0
2024-10-16 05:00:00+00:00,2575.0,,8.4,,8.4,,100.0,,0.0,,8.5,,8.5,,100.0,,0.0,,8.3,,8.3,,100.0,,0.0,,0.0,,6.4
2024-10-16 06:00:00+00:00,2576.0,,8.866666666666667,,8.866666666666667,,100.0,,0.0,,9.1,,9.1,,100.0,,0.0,,8.6,,8.6,,100.0,,0.0,,0.0,,66.2
2024-10-16 07:00:00+00:00,2577.0,,10.1,,10.166666666666666,,99.6,,0.0033333333333333,,10.4,,10.6,,100.0,,0.01,,9.5,,9.5,,99.0,,0.0,,0.0,,200.5
2024-10-16 08:00:00+00:00,2578.0,,11.0,,11.233333333333334,,98.36666666666667,,0.0233333333333333,,11.5,,11.7,,98.7,,0.03,,10.7,,11.0,,98.0,,0.02,,0.0,,234.9666666666667
2024-10-16 09:00:00+00:00,2579.0,,11.833333333333334,,12.266666666666666,,97.36666666666667,,0.0366666666666666,,12.1,,12.6,,98.3,,0.05,,11.5,,11.8,,96.8,,0.02,,0.0,,237.46666666666667
2024-10-16 10:00:00+00:00,2580.0,,13.2,,13.866666666666667,,95.6,,0.07,,13.3,,14.0,,96.0,,0.08,,13.0,,13.7,,95.3,,0.06,,0.0,,347.0
2024-10-16 11:00:00+00:00,2581.0,,13.033333333333331,,13.433333333333332,,97.33333333333331,,0.04,,13.5,,13.9,,98.4,,0.06,,12.6,,12.8,,96.4,,0.02,,0.0,,157.76666666666668
2024-10-16 12:00:00+00:00,2582.0,,12.933333333333332,,12.966666666666669,,99.76666666666668,,0.0033333333333333,,13.2,,13.3,,99.9,,0.01,,12.5,,12.5,,99.5,,0.0,,0.0,,177.0
2024-10-16 13:00:00+00:00,2583.0,,13.3,,13.466666666666669,,98.96666666666664,,0.0166666666666666,,13.5,,13.7,,99.3,,0.02,,13.2,,13.3,,98.6,,0.01,,0.0,,182.2
2024-10-16 14:00:00+00:00,2584.0,,13.066666666666668,,13.066666666666668,,100.0,,0.0,,13.2,,13.2,,100.0,,0.0,,12.9,,12.9,,100.0,,0.0,,0.0,,70.2
2024-10-16 15:00:00+00:00,2585.0,,13.166666666666666,,13.166666666666666,,100.0,,0.0,,13.2,,13.2,,100.0,,0.0,,13.1,,13.1,,100.0,,0.0,,0.0,,28.666666666666668
2024-10-16 16:00:00+00:00,2586.0,,12.933333333333332,,12.933333333333332,,100.0,,0.0,,13.0,,13.0,,100.0,,0.0,,12.9,,12.9,,100.0,,0.0,,0.0,,8.233333333333333
2024-10-16 17:00:00+00:00,2587.0,,13.0,,13.0,,100.0,,0.0,,13.0,,13.0,,100.0,,0.0,,13.0,,13.0,,100.0,,0.0,,0.0,,0.0
2024-10-16 18:00:00+00:00,2588.0,,13.033333333333331,,13.033333333333331,,100.0,,0.0,,13.1,,13.1,,100.0,,0.0,,13.0,,13.0,,100.0,,0.0,,0.0,,0.0
2024-10-16 19:00:00+00:00,2589.0,,13.1,,13.1,,100.0,,0.0,,13.1,,13.1,,100.0,,0.0,,13.1,,13.1,,100.0,,0.0,,0.0,,0.0
2024-10-16 20:00:00+00:00,2590.0,,13.133333333333333,,13.133333333333333,,100.0,,0.0,,13.2,,13.2,,100.0,,0.0,,13.1,,13.1,,100.0,,0.0,,0.0,,0.0
2024-10-16 21:00:00+00:00,2591.0,,13.1,,13.1,,100.0,,0.0,,13.1,,13.1,,100.0,,0.0,,13.1,,13.1,,100.0,,0.0,,0.0,,0.0
2024-10-16 22:00:00+00:00,2592.0,,13.1,,13.1,,100.0,,0.0,,13.1,,13.1,,100.0,,0.0,,13.1,,13.1,,100.0,,0.0,,0.0,,0.0
2024-10-16 23:00:00+00:00,2593.0,,13.1,,13.1,,100.0,,0.0,,13.1,,13.1,,100.0,,0.0,,13.1,,13.1,,100.0,,0.0,,0.0,,0.0
2024-10-17 00:00:00+00:00,2594.0,,13.166666666666666,,13.166666666666666,,100.0,,0.0,,13.2,,13.2,,100.0,,0.0,,13.1,,13.1,,100.0,,0.0,,0.0,,0.0
2024-10-17 01:00:00+00:00,2595.0,,13.133333333333333,,13.133333333333333,,100.0,,0.0,,13.2,,13.2,,100.0,,0.0,,13.1,,13.1,,100.0,,0.0,,0.0,,0.0
2024-10-17 02:00:00+00:00,2596.0,,13.1,,13.1,,100.0,,0.0,,13.1,,13.1,,100.0,,0.0,,13.1,,13.1,,100.0,,0.0,,0.0,,0.0
2024-10-17 03:00:00+00:00,2597.0,,13.033333333333331,,13.033333333333331,,100.0,,0.0,,13.1,,13.1,,100.0,,0.0,,13.0,,13.0,,100.0,,0.0,,0.0,,0.0
2024-10-17 04:00:00+00:00,2598.0,,13.033333333333331,,13.033333333333331,,100.0,,0.0,,13.1,,13.1,,100.0,,0.0,,13.0,,13.0,,100.0,,0.0,,0.0,,0.0
2024-10-17 05:00:00+00:00,2599.0,,13.0,,13.0,,100.0,,0.0,,13.1,,13.1,,100.0,,0.0,,12.9,,12.9,,100.0,,0.0,,0.0,,6.4
2024-10-17 06:00:00+00:00,2600.0,,13.333333333333334,,13.333333333333334,,100.0,,0.0,,13.5,,13.5,,100.0,,0.0,,13.1,,13.1,,100.0,,0.0,,0.0,,69.3
2024-10-17 07:00:00+00:00,2601.0,,14.233333333333334,,14.233333333333334,,99.93333333333334,,0.0,,14.4,,14.4,,100.0,,0.0,,14.1,,14.1,,99.8,,0.0,,0.0,,204.5
2024-10-17 08:00:00+00:00,2602.0,,15.133333333333333,,15.466666666666669,,98.0,,0.0333333333333333,,15.6,,16.0,,98.7,,0.04,,14.7,,14.9,,97.6,,0.02,,0.0,,342.7
2024-10-17 09:00:00+00:00,2603.0,,14.833333333333334,,14.966666666666669,,98.96666666666664,,0.02,,14.9,,15.1,,99.1,,0.02,,14.8,,14.9,,98.7,,0.02,,0.0,,188.63333333333333
2024-10-17 10:00:00+00:00,2604.0,,14.8,,14.933333333333332,,99.0,,0.0133333333333333,,14.9,,15.0,,99.2,,0.02,,14.7,,14.9,,98.6,,0.01,,0.0,,153.23333333333332
2024-10-17 11:00:00+00:00,2605.0,,15.233333333333334,,15.533333333333331,,98.3,,0.03,,15.3,,15.6,,98.4,,0.03,,15.1,,15.4,,98.2,,0.03,,0.0,,264.3
2024-10-17 12:00:00+00:00,2606.0,,15.666666666666666,,15.966666666666669,,97.96666666666664,,0.04,,15.8,,16.2,,98.5,,0.05,,15.4,,15.6,,97.4,,0.03,,0.0,,264.3
2024-10-17 13:00:00+00:00,2607.0,,15.866666666666664,,16.2,,97.86666666666667,,0.0366666666666666,,16.2,,16.6,,98.1,,0.05,,15.7,,16.0,,97.4,,0.03,,0.0,,259.1
2024-10-17 14:00:00+00:00,2608.0,,15.966666666666669,,16.3,,97.9,,0.04,,16.4,,16.9,,98.8,,0.06,,15.4,,15.6,,97.0,,0.02,,0.0,,204.76666666666665
2024-10-17 15:00:00+00:00,2609.0,,15.233333333333334,,15.233333333333334,,99.93333333333334,,0.0,,15.3,,15.3,,100.0,,0.0,,15.2,,15.2,,99.8,,0.0,,0.0,,34.8
2024-10-17 16:00:00+00:00,2610.0,,14.866666666666667,,14.866666666666667,,100.0,,0.0,,14.9,,14.9,,100.0,,0.0,,14.8,,14.8,,100.0,,0.0,,0.0,,1.8333333333333333
2024-10-17 17:00:00+00:00,2611.0,,14.8,,14.8,,100.0,,0.0,,14.9,,14.9,,100.0,,0.0,,14.6,,14.6,,100.0,,0.0,,0.0,,0.0
2024-10-17 18:00:00+00:00,2612.0,,14.566666666666668,,14.566666666666668,,100.0,,0.0,,14.6,,14.6,,100.0,,0.0,,14.5,,14.5,,100.0,,0.0,,0.0,,0.0
2024-10-17 19:00:00+00:00,2613.0,,14.25,,14.25,,100.0,,0.0,,14.3,,14.3,,100.0,,0.0,,14.2,,14.2,,100.0,,0.0,,0.0,,0.0
2024-10-17 20:00:00+00:00,2614.0,,14.166666666666666,,14.166666666666666,,100.0,,0.0,,14.2,,14.2,,100.0,,0.0,,14.1,,14.1,,100.0,,0.0,,0.0,,0.0
2024-10-17 21:00:00+00:00,2615.0,,14.199999999999998,,14.199999999999998,,100.0,,0.0,,14.2,,14.2,,100.0,,0.0,,14.2,,14.2,,100.0,,0.0,,0.0,,0.0
2024-10-17 22:00:00+00:00,2616.0,,14.199999999999998,,14.199999999999998,,100.0,,0.0,,14.2,,14.2,,100.0,,0.0,,14.2,,14.2,,100.0,,0.0,,0.0,,0.0
2024-10-17 23:00:00+00:00,2617.0,,14.199999999999998,,14.199999999999998,,100.0,,0.0,,14.2,,14.2,,100.0,,0.0,,14.2,,14.2,,100.0,,0.0,,0.0,,0.0
2024-10-18 00:00:00+00:00,2618.0,,14.199999999999998,,14.199999999999998,,100.0,,0.0,,14.2,,14.2,,100.0,,0.0,,14.2,,14.2,,100.0,,0.0,,0.0,,0.0
2024-10-18 01:00:00+00:00,2619.0,,14.133333333333333,,14.133333333333333,,100.0,,0.0,,14.2,,14.2,,100.0,,0.0,,14.1,,14.1,,100.0,,0.0,,0.0,,0.0
2024-10-18 02:00:00+00:00,2620.0,,14.1,,14.1,,100.0,,0.0,,14.1,,14.1,,100.0,,0.0,,14.1,,14.1,,100.0,,0.0,,0.0,,0.0
2024-10-18 03:00:00+00:00,2621.0,,14.1,,14.1,,100.0,,0.0,,14.1,,14.1,,100.0,,0.0,,14.1,,14.1,,100.0,,0.0,,0.0,,0.0
2024-10-18 04:00:00+00:00,2622.0,,14.1,,14.1,,100.0,,0.0,,14.1,,14.1,,100.0,,0.0,,14.1,,14.1,,100.0,,0.0,,0.0,,0.0
2024-10-18 05:00:00+00:00,2623.0,,14.1,,14.1,,100.0,,0.0,,14.1,,14.1,,100.0,,0.0,,14.1,,14.1,,100.0,,0.0,,0.0,,0.6
2024-10-18 06:00:00+00:00,2624.0,,14.133333333333333,,14.133333333333333,,100.0,,0.0,,14.2,,14.2,,100.0,,0.0,,14.1,,14.1,,100.0,,0.0,,0.0,,6.7
2024-10-18 07:00:00+00:00,2625.0,,14.233333333333334,,14.233333333333334,,100.0,,0.0,,14.3,,14.3,,100.0,,0.0,,14.2,,14.2,,100.0,,0.0,,0.0,,27.166666666666668
2024-10-18 08:00:00+00:00,2626.0,,14.466666666666669,,14.466666666666669,,100.0,,0.0,,14.5,,14.5,,100.0,,0.0,,14.4,,14.4,,100.0,,0.0,,0.0,,65.03333333333333
2024-10-18 09:00:00+00:00,2627.0,,14.9,,14.9,,100.0,,0.0,,15.1,,15.1,,100.0,,0.0,,14.6,,14.6,,100.0,,0.0,,0.0,,143.4
2024-10-18 10:00:00+00:00,2628.0,,14.833333333333334,,14.833333333333334,,100.0,,0.0,,14.9,,14.9,,100.0,,0.0,,14.8,,14.8,,100.0,,0.0,,0.0,,72.03333333333333
2024-10-18 11:00:00+00:00,2629.0,,15.1,,15.1,,100.0,,0.0,,15.3,,15.3,,100.0,,0.0,,14.9,,14.9,,100.0,,0.0,,0.0,,120.56666666666666
2024-10-18 12:00:00+00:00,2630.0,,14.966666666666669,,14.966666666666669,,100.0,,0.0,,15.2,,15.2,,100.0,,0.0,,14.7,,14.7,,100.0,,0.0,,0.0,,75.96666666666667
2024-10-18 13:00:00+00:00,2631.0,,15.133333333333333,,15.166666666666666,,99.86666666666667,,0.0033333333333333,,15.6,,15.7,,100.0,,0.01,,14.3,,14.3,,99.6,,0.0,,0.0,,209.03333333333333
2024-10-18 14:00:00+00:00,2632.0,,18.33333333333333,,20.066666666666663,,89.86666666666667,,0.24,,18.4,,20.3,,90.8,,0.27,,18.2,,19.9,,88.8,,0.22,,0.0,,541.1
2024-10-18 15:00:00+00:00,2633.0,,14.866666666666664,,15.1,,98.43333333333334,,0.0266666666666666,,15.2,,15.6,,99.3,,0.05,,14.2,,14.3,,97.2,,0.01,,0.0,,90.93333333333334
2024-10-18 16:00:00+00:00,2634.0,,12.866666666666667,,12.866666666666667,,100.0,,0.0,,13.5,,13.5,,100.0,,0.0,,12.3,,12.3,,100.0,,0.0,,0.0,,8.866666666666665
2024-10-18 17:00:00+00:00,2635.0,,11.066666666666668,,11.066666666666668,,100.0,,0.0,,11.6,,11.6,,100.0,,0.0,,10.7,,10.7,,100.0,,0.0,,0.0,,0.0
2024-10-18 18:00:00+00:00,2636.0,,10.75,,10.75,,100.0,,0.0,,11.2,,11.2,,100.0,,0.0,,10.3,,10.3,,100.0,,0.0,,0.0,,0.0
2024-10-18 19:00:00+00:00,2637.0,,10.666666666666666,,10.666666666666666,,100.0,,0.0,,11.2,,11.2,,100.0,,0.0,,10.1,,10.1,,100.0,,0.0,,0.0,,0.0
2024-10-18 20:00:00+00:00,2638.0,,11.033333333333331,,11.033333333333331,,100.0,,0.0,,11.2,,11.2,,100.0,,0.0,,10.9,,10.9,,100.0,,0.0,,0.0,,0.0
2024-10-18 21:00:00+00:00,2639.0,,10.966666666666669,,10.966666666666669,,100.0,,0.0,,11.1,,11.1,,100.0,,0.0,,10.9,,10.9,,100.0,,0.0,,0.0,,0.0
2024-10-18 22:00:00+00:00,2640.0,,11.366666666666667,,11.366666666666667,,100.0,,0.0,,11.5,,11.5,,100.0,,0.0,,11.2,,11.2,,100.0,,0.0,,0.0,,0.0
2024-10-18 23:00:00+00:00,2641.0,,11.633333333333333,,11.633333333333333,,100.0,,0.0,,11.7,,11.7,,100.0,,0.0,,11.6,,11.6,,100.0,,0.0,,0.0,,0.0
2024-10-19 00:00:00+00:00,2642.0,,11.433333333333332,,11.433333333333332,,100.0,,0.0,,11.5,,11.5,,100.0,,0.0,,11.4,,11.4,,100.0,,0.0,,0.0,,0.0
2024-10-19 01:00:00+00:00,2643.0,,10.766666666666666,,10.766666666666666,,100.0,,0.0,,11.2,,11.2,,100.0,,0.0,,10.5,,10.5,,100.0,,0.0,,0.0,,0.0
2024-10-19 02:00:00+00:00,2644.0,,10.566666666666666,,10.566666666666666,,100.0,,0.0,,10.8,,10.8,,100.0,,0.0,,10.2,,10.2,,100.0,,0.0,,0.0,,0.0
2024-10-19 03:00:00+00:00,2645.0,,10.5,,10.5,,100.0,,0.0,,10.7,,10.7,,100.0,,0.0,,10.2,,10.2,,100.0,,0.0,,0.0,,0.0
2024-10-19 04:00:00+00:00,2646.0,,10.233333333333334,,10.233333333333334,,100.0,,0.0,,10.4,,10.4,,100.0,,0.0,,10.0,,10.0,,100.0,,0.0,,0.0,,0.0
2024-10-19 05:00:00+00:00,2647.0,,10.066666666666666,,10.066666666666666,,100.0,,0.0,,10.1,,10.1,,100.0,,0.0,,10.0,,10.0,,100.0,,0.0,,0.0,,6.4
2024-10-19 06:00:00+00:00,2648.0,,10.566666666666666,,10.566666666666666,,100.0,,0.0,,11.2,,11.2,,100.0,,0.0,,9.9,,9.9,,100.0,,0.0,,0.0,,81.16666666666667
2024-10-19 07:00:00+00:00,2649.0,,11.933333333333332,,11.933333333333332,,100.0,,0.0,,12.2,,12.2,,100.0,,0.0,,11.8,,11.8,,100.0,,0.0,,0.0,,187.0666666666667
2024-10-19 08:00:00+00:00,2650.0,,12.766666666666666,,12.8,,99.7,,0.0033333333333333,,13.1,,13.2,,100.0,,0.01,,12.5,,12.5,,99.1,,0.0,,0.0,,232.23333333333332
2024-10-19 09:00:00+00:00,2651.0,,12.866666666666667,,12.866666666666667,,99.96666666666664,,0.0,,12.9,,12.9,,100.0,,0.0,,12.8,,12.8,,99.9,,0.0,,0.0,,132.13333333333333
