,receivedAt,dewpoint_mean,temperature_mean,humidity_mean,vaporPressureDeficit_mean
1338,2025-05-29 04:00:00+00:00,10.333333333333334,10.333333333333334,100.0,0.0
1339,2025-05-29 05:00:00+00:00,13.299999999999999,13.466666666666667,98.8,0.02
1340,2025-05-29 06:00:00+00:00,19.566666666666666,21.3,90.06666666666666,0.26
1341,2025-05-29 07:00:00+00:00,22.933333333333334,25.933333333333334,83.53333333333333,0.5533333333333333
1342,2025-05-29 08:00:00+00:00,19.766666666666666,29.366666666666664,59.20000000000001,1.7733333333333334
1343,2025-05-29 09:00:00+00:00,14.200000000000001,31.566666666666666,34.9,3.0233333333333334
1344,2025-05-29 10:00:00+00:00,13.5,30.900000000000002,34.666666666666664,2.92
1345,2025-05-29 11:00:00+00:00,12.766666666666666,30.46666666666667,33.800000000000004,2.89
1346,2025-05-29 12:00:00+00:00,12.9,32.43333333333333,30.333333333333332,3.393333333333333
1347,2025-05-29 13:00:00+00:00,14.6,31.833333333333332,35.26666666666667,3.0500000000000003
1348,2025-05-29 14:00:00+00:00,13.833333333333334,31.566666666666666,33.93333333333334,3.0666666666666664
1349,2025-05-29 15:00:00+00:00,12.6,30.133333333333336,34.1,2.823333333333333
1350,2025-05-29 16:00:00+00:00,12.366666666666665,29.900000000000002,34.1,2.78
1351,2025-05-29 17:00:00+00:00,11.700000000000001,23.666666666666668,47.23333333333333,1.5566666666666666
1352,2025-05-29 18:00:00+00:00,9.766666666666667,18.400000000000002,57.53333333333333,0.9033333333333333
1353,2025-05-29 19:00:00+00:00,10.833333333333334,15.700000000000001,72.86666666666666,0.48333333333333334
1354,2025-05-29 20:00:00+00:00,10.733333333333334,13.366666666666667,84.33333333333333,0.24
1355,2025-05-29 21:00:00+00:00,10.4,12.200000000000001,89.03333333333335,0.15666666666666665
1356,2025-05-29 22:00:00+00:00,10.299999999999999,11.733333333333334,91.13333333333333,0.12333333333333334
1357,2025-05-29 23:00:00+00:00,9.299999999999999,10.5,92.53333333333335,0.09666666666666668
1358,2025-05-30 00:00:00+00:00,9.4,9.9,96.83333333333333,0.03666666666666667
1359,2025-05-30 01:00:00+00:00,8.866666666666667,9.166666666666666,98.06666666666666,0.023333333333333334
1360,2025-05-30 02:00:00+00:00,8.366666666666667,8.533333333333333,98.89999999999999,0.013333333333333334
1361,2025-05-30 03:00:00+00:00,8.166666666666666,8.200000000000001,99.76666666666667,0.0
1362,2025-05-30 04:00:00+00:00,9.433333333333334,9.466666666666667,99.63333333333333,0.0033333333333333335
1363,2025-05-30 05:00:00+00:00,11.866666666666667,13.9,87.96666666666665,0.20333333333333334
1364,2025-05-30 06:00:00+00:00,13.233333333333334,21.46666666666667,59.70000000000001,1.04
1365,2025-05-30 07:00:00+00:00,14.633333333333333,25.633333333333336,50.800000000000004,1.6266666666666667
1366,2025-05-30 08:00:00+00:00,15.066666666666668,27.633333333333336,46.56666666666666,1.9966666666666668
1367,2025-05-30 09:00:00+00:00,16.666666666666668,28.099999999999998,49.96666666666667,1.9033333333333333
1368,2025-05-30 10:00:00+00:00,17.8,30.833333333333332,45.76666666666667,2.4133333333333336
1369,2025-05-30 11:00:00+00:00,18.066666666666666,31.5,44.9,2.5500000000000003
1370,2025-05-30 12:00:00+00:00,18.8,33.333333333333336,42.233333333333334,2.9633333333333334
1371,2025-05-30 13:00:00+00:00,20.0,33.199999999999996,45.93333333333334,2.75
1372,2025-05-30 14:00:00+00:00,20.166666666666668,32.9,47.300000000000004,2.6333333333333333
1373,2025-05-30 15:00:00+00:00,20.3,32.36666666666667,48.86666666666667,2.483333333333333
1374,2025-05-30 16:00:00+00:00,19.933333333333334,30.366666666666664,53.699999999999996,2.01
1375,2025-05-30 17:00:00+00:00,17.96666666666667,24.3,68.26666666666667,0.9833333333333334
1376,2025-05-30 18:00:00+00:00,16.3,20.099999999999998,78.89999999999999,0.49666666666666665
1377,2025-05-30 19:00:00+00:00,15.566666666666668,18.099999999999998,85.46666666666665,0.30666666666666664
1378,2025-05-30 20:00:00+00:00,15.033333333333333,16.0,94.10000000000001,0.11
1379,2025-05-30 21:00:00+00:00,14.566666666666668,15.066666666666668,96.96666666666665,0.05333333333333334
1380,2025-05-30 22:00:00+00:00,14.033333333333333,14.266666666666666,98.56666666666666,0.023333333333333334
1381,2025-05-30 23:00:00+00:00,13.533333333333333,13.666666666666666,99.16666666666667,0.013333333333333334
1382,2025-05-31 00:00:00+00:00,12.9,12.9,99.89999999999999,0.0
1383,2025-05-31 01:00:00+00:00,12.333333333333334,12.333333333333334,100.0,0.0
1384,2025-05-31 02:00:00+00:00,11.733333333333334,11.733333333333334,100.0,0.0
1385,2025-05-31 03:00:00+00:00,11.299999999999999,11.299999999999999,100.0,0.0
1386,2025-05-31 04:00:00+00:00,12.033333333333333,12.033333333333333,100.0,0.0
1387,2025-05-31 05:00:00+00:00,15.166666666666666,15.866666666666665,95.93333333333334,0.08333333333333333
1388,2025-05-31 06:00:00+00:00,17.566666666666666,23.099999999999998,71.33333333333333,0.8166666666666668
1389,2025-05-31 07:00:00+00:00,18.666666666666668,27.566666666666666,58.43333333333334,1.5433333333333332
1390,2025-05-31 08:00:00+00:00,19.933333333333334,30.666666666666668,52.73333333333333,2.0833333333333335
1391,2025-05-31 09:00:00+00:00,20.099999999999998,32.96666666666667,46.699999999999996,2.6799999999999997
1392,2025-05-31 10:00:00+00:00,21.933333333333334,34.166666666666664,48.86666666666667,2.7433333333333336
1393,2025-05-31 11:00:00+00:00,21.433333333333334,33.56666666666666,49.1,2.65
1394,2025-05-31 12:00:00+00:00,23.03333333333333,36.333333333333336,46.46666666666667,3.2366666666666664
1395,2025-05-31 13:00:00+00:00,23.333333333333332,35.13333333333333,50.4,2.8166666666666664
1396,2025-05-31 14:00:00+00:00,22.2,34.2,49.53333333333333,2.7133333333333334
1397,2025-05-31 15:00:00+00:00,21.2,33.06666666666666,49.76666666666667,2.54
1398,2025-05-31 16:00:00+00:00,20.333333333333332,31.8,50.800000000000004,2.3266666666666667
1399,2025-05-31 17:00:00+00:00,18.099999999999998,25.53333333333333,63.699999999999996,1.2
1400,2025-05-31 18:00:00+00:00,17.46666666666667,21.2,79.43333333333334,0.52
1401,2025-05-31 19:00:00+00:00,16.400000000000002,19.366666666666664,83.06666666666666,0.37666666666666665
1402,2025-05-31 20:00:00+00:00,15.799999999999999,18.166666666666668,86.03333333333335,0.29
1403,2025-05-31 21:00:00+00:00,15.4,16.766666666666666,91.7,0.15666666666666665
1404,2025-05-31 22:00:00+00:00,15.066666666666668,15.833333333333334,95.3,0.08666666666666667
1405,2025-05-31 23:00:00+00:00,14.700000000000001,15.033333333333333,97.86666666666667,0.03666666666666667
1406,2025-06-01 00:00:00+00:00,14.333333333333334,14.5,98.89999999999999,0.016666666666666666
1407,2025-06-01 01:00:00+00:00,13.733333333333334,13.799999999999999,99.46666666666665,0.006666666666666667
1408,2025-06-01 02:00:00+00:00,13.266666666666666,13.266666666666666,100.0,0.0
1409,2025-06-01 03:00:00+00:00,12.666666666666666,12.666666666666666,100.0,0.0
1410,2025-06-01 04:00:00+00:00,13.6,13.6,100.0,0.0
1411,2025-06-01 05:00:00+00:00,16.266666666666666,17.566666666666666,92.23333333333333,0.16333333333333333
1412,2025-06-01 06:00:00+00:00,19.900000000000002,21.0,93.60000000000001,0.16
1413,2025-06-01 07:00:00+00:00,24.166666666666668,26.366666666666664,87.86666666666667,0.42
1414,2025-06-01 08:00:00+00:00,25.666666666666668,28.266666666666666,85.83333333333333,0.5466666666666667
1415,2025-06-01 09:00:00+00:00,29.233333333333334,32.166666666666664,84.43333333333334,0.7466666666666667
1416,2025-06-01 10:00:00+00:00,26.099999999999998,34.199999999999996,64.16666666666667,1.9666666666666668
1417,2025-06-01 11:00:00+00:00,23.03333333333333,34.86666666666667,50.23333333333333,2.783333333333333
1418,2025-06-01 12:00:00+00:00,22.0,34.46666666666667,48.23333333333333,2.856666666666667
1419,2025-06-01 13:00:00+00:00,22.333333333333332,32.800000000000004,54.06666666666666,2.3000000000000003
1420,2025-06-01 14:00:00+00:00,21.5,30.0,60.56666666666666,1.7033333333333334
1421,2025-06-01 15:00:00+00:00,19.066666666666666,25.599999999999998,67.2,1.08
1422,2025-06-01 16:00:00+00:00,19.466666666666665,27.166666666666668,62.96666666666666,1.3333333333333333
1423,2025-06-01 17:00:00+00:00,19.333333333333332,25.5,68.93333333333334,1.0233333333333334
1424,2025-06-01 18:00:00+00:00,18.099999999999998,22.2,77.60000000000001,0.6
1425,2025-06-01 19:00:00+00:00,17.133333333333336,20.866666666666664,79.39999999999999,0.5066666666666667
1426,2025-06-01 20:00:00+00:00,16.8,19.966666666666665,82.16666666666667,0.4166666666666667
1427,2025-06-01 21:00:00+00:00,16.7,19.266666666666666,85.2,0.33
1428,2025-06-01 22:00:00+00:00,16.233333333333334,18.466666666666665,86.96666666666665,0.27666666666666667
1429,2025-06-01 23:00:00+00:00,16.0,18.533333333333335,85.26666666666667,0.31666666666666665
1430,2025-06-02 00:00:00+00:00,16.3,18.433333333333334,87.43333333333334,0.26666666666666666
1431,2025-06-02 01:00:00+00:00,16.3,17.900000000000002,90.33333333333333,0.19666666666666666
1432,2025-06-02 02:00:00+00:00,16.266666666666666,17.133333333333336,94.7,0.10666666666666667
1433,2025-06-02 03:00:00+00:00,16.233333333333334,17.133333333333336,94.63333333333333,0.10666666666666667
1434,2025-06-02 04:00:00+00:00,16.533333333333335,17.166666666666668,95.93333333333334,0.08333333333333333
1435,2025-06-02 05:00:00+00:00,18.033333333333335,20.066666666666666,88.13333333333333,0.2833333333333334
1436,2025-06-02 06:00:00+00:00,19.2,24.0,74.73333333333333,0.77
1437,2025-06-02 07:00:00+00:00,19.833333333333332,26.46666666666667,67.26666666666667,1.1666666666666667
1438,2025-06-02 08:00:00+00:00,21.333333333333332,30.53333333333333,58.43333333333334,1.8733333333333333
1439,2025-06-02 09:00:00+00:00,21.666666666666668,32.0,54.46666666666667,2.1799999999999997
1440,2025-06-02 10:00:00+00:00,22.566666666666666,33.0,54.4,2.313333333333333
1441,2025-06-02 11:00:00+00:00,21.333333333333332,28.2,66.9,1.3066666666666666
1442,2025-06-02 12:00:00+00:00,21.599999999999998,29.3,63.26666666666666,1.5066666666666666
1443,2025-06-02 13:00:00+00:00,21.0,28.0,65.89999999999999,1.3
1444,2025-06-02 14:00:00+00:00,18.400000000000002,24.633333333333336,68.39999999999999,0.9766666666666667
1445,2025-06-02 15:00:00+00:00,17.666666666666668,25.400000000000002,62.43333333333334,1.22
1446,2025-06-02 16:00:00+00:00,17.033333333333335,24.266666666666666,64.26666666666667,1.0833333333333333
1447,2025-06-02 17:00:00+00:00,17.099999999999998,23.066666666666666,69.2,0.8733333333333334
1448,2025-06-02 18:00:00+00:00,17.0,21.65,75.1,0.645
1449,2025-06-02 19:00:00+00:00,16.733333333333334,20.166666666666668,80.7,0.4566666666666667
1450,2025-06-02 20:00:00+00:00,16.666666666666668,19.53333333333333,83.63333333333334,0.36999999999999994
1451,2025-06-02 21:00:00+00:00,16.766666666666666,19.0,87.0,0.2866666666666667
1452,2025-06-02 22:00:00+00:00,16.733333333333334,18.733333333333334,88.26666666666667,0.25333333333333335
1453,2025-06-02 23:00:00+00:00,16.8,18.133333333333336,92.10000000000001,0.16333333333333333
1454,2025-06-03 00:00:00+00:00,16.733333333333334,17.666666666666668,94.36666666666667,0.11333333333333334
1455,2025-06-03 01:00:00+00:00,16.666666666666668,17.5,95.03333333333335,0.10000000000000002
1456,2025-06-03 02:00:00+00:00,16.733333333333334,17.466666666666665,95.43333333333334,0.09333333333333334
1457,2025-06-03 03:00:00+00:00,16.833333333333332,17.466666666666665,96.13333333333333,0.07666666666666667
1458,2025-06-03 04:00:00+00:00,17.233333333333334,18.066666666666666,94.96666666666665,0.10666666666666667
1459,2025-06-03 05:00:00+00:00,18.033333333333335,19.766666666666666,89.89999999999999,0.23666666666666666
1460,2025-06-03 06:00:00+00:00,18.833333333333332,21.566666666666666,84.7,0.4000000000000001
1461,2025-06-03 07:00:00+00:00,19.733333333333334,26.5,66.73333333333333,1.1833333333333333
1462,2025-06-03 08:00:00+00:00,20.966666666666665,29.633333333333336,60.199999999999996,1.7366666666666664
1463,2025-06-03 09:00:00+00:00,21.900000000000002,31.099999999999998,58.0,1.9000000000000001
1464,2025-06-03 10:00:00+00:00,21.366666666666664,31.833333333333332,54.03333333333333,2.1766666666666663
1465,2025-06-03 11:00:00+00:00,20.900000000000002,32.4,50.699999999999996,2.4
1466,2025-06-03 12:00:00+00:00,21.933333333333334,33.666666666666664,50.300000000000004,2.59
1467,2025-06-03 13:00:00+00:00,22.400000000000002,34.266666666666666,50.03333333333333,2.6999999999999997
1468,2025-06-03 14:00:00+00:00,21.46666666666667,32.06666666666666,53.666666666666664,2.2533333333333334
1469,2025-06-03 15:00:00+00:00,20.966666666666665,31.46666666666667,53.76666666666667,2.1466666666666665
1470,2025-06-03 16:00:00+00:00,16.8,28.566666666666666,49.300000000000004,2.0533333333333332
1471,2025-06-03 17:00:00+00:00,15.699999999999998,25.066666666666666,56.36666666666667,1.3933333333333333
1472,2025-06-03 18:00:00+00:00,17.166666666666668,21.666666666666668,75.86666666666666,0.63
1473,2025-06-03 19:00:00+00:00,15.9,19.233333333333334,81.26666666666667,0.4166666666666667
1474,2025-06-03 20:00:00+00:00,15.733333333333334,18.233333333333334,85.5,0.30666666666666664
1475,2025-06-03 21:00:00+00:00,15.266666666666666,18.0,84.2,0.32666666666666666
1476,2025-06-03 22:00:00+00:00,15.0,17.233333333333334,86.8,0.26
1477,2025-06-03 23:00:00+00:00,14.933333333333332,16.933333333333334,87.93333333333334,0.2333333333333333
1478,2025-06-04 00:00:00+00:00,14.9,16.666666666666668,89.33333333333333,0.20333333333333334
1479,2025-06-04 01:00:00+00:00,14.566666666666668,15.733333333333334,92.73333333333333,0.13
1480,2025-06-04 02:00:00+00:00,14.433333333333332,15.4,93.89999999999999,0.10666666666666667
1481,2025-06-04 03:00:00+00:00,14.466666666666667,15.700000000000001,92.60000000000001,0.13
1482,2025-06-04 04:00:00+00:00,14.799999999999999,16.433333333333334,90.3,0.18000000000000002
1483,2025-06-04 05:00:00+00:00,16.166666666666668,18.8,84.86666666666667,0.33
1484,2025-06-04 06:00:00+00:00,18.133333333333333,23.733333333333334,71.10000000000001,0.86
1485,2025-06-04 07:00:00+00:00,20.333333333333332,28.666666666666668,60.833333333333336,1.5566666666666666
1486,2025-06-04 08:00:00+00:00,20.0,27.46666666666667,64.0,1.33
1487,2025-06-04 09:00:00+00:00,20.466666666666665,27.433333333333334,65.8,1.26
1488,2025-06-04 10:00:00+00:00,21.166666666666668,29.166666666666668,62.13333333333333,1.5333333333333332
1489,2025-06-04 11:00:00+00:00,21.233333333333334,31.666666666666668,54.0,2.1466666666666665
1490,2025-06-04 12:00:00+00:00,19.266666666666666,25.400000000000002,69.0,1.0133333333333334
1491,2025-06-04 13:00:00+00:00,18.733333333333334,24.266666666666666,71.43333333333334,0.8733333333333334
1492,2025-06-04 14:00:00+00:00,19.833333333333332,26.066666666666666,68.63333333333334,1.0633333333333332
1493,2025-06-04 15:00:00+00:00,18.366666666666667,24.366666666666664,69.63333333333333,0.9700000000000001
1494,2025-06-04 16:00:00+00:00,18.133333333333333,21.400000000000002,81.96666666666667,0.45999999999999996
1495,2025-06-04 17:00:00+00:00,18.066666666666666,19.53333333333333,91.39999999999999,0.19666666666666668
1496,2025-06-04 18:00:00+00:00,17.433333333333334,18.766666666666666,91.93333333333334,0.17333333333333334
1497,2025-06-04 19:00:00+00:00,16.766666666666666,17.433333333333334,96.0,0.07666666666666667
1498,2025-06-04 20:00:00+00:00,16.599999999999998,17.066666666666666,97.16666666666667,0.056666666666666664
1499,2025-06-04 21:00:00+00:00,16.666666666666668,17.066666666666666,97.39999999999999,0.05000000000000001
1500,2025-06-04 22:00:00+00:00,16.6,17.066666666666666,96.93333333333334,0.06
1501,2025-06-04 23:00:00+00:00,16.5,16.900000000000002,97.66666666666667,0.043333333333333335
1502,2025-06-05 00:00:00+00:00,16.400000000000002,16.8,97.53333333333335,0.05000000000000001
1503,2025-06-05 01:00:00+00:00,16.166666666666668,16.5,97.96666666666665,0.03666666666666667
1504,2025-06-05 02:00:00+00:00,16.0,16.133333333333336,99.23333333333333,0.013333333333333334
1505,2025-06-05 03:00:00+00:00,15.766666666666666,15.833333333333334,99.5,0.01
1506,2025-06-05 04:00:00+00:00,15.866666666666667,16.2,97.96666666666665,0.036666666666666674
1507,2025-06-05 05:00:00+00:00,16.8,18.2,91.76666666666667,0.17333333333333334
1508,2025-06-05 06:00:00+00:00,17.633333333333333,20.333333333333332,84.73333333333333,0.37000000000000005
1509,2025-06-05 07:00:00+00:00,18.833333333333332,23.666666666666668,75.10000000000001,0.7833333333333333
1510,2025-06-05 08:00:00+00:00,20.6,27.866666666666664,64.7,1.33
1511,2025-06-05 09:00:00+00:00,21.433333333333334,30.466666666666665,58.6,1.8333333333333333
1512,2025-06-05 10:00:00+00:00,20.53333333333333,28.166666666666668,63.43333333333334,1.4066666666666665
1513,2025-06-05 11:00:00+00:00,21.233333333333334,29.3,62.36666666666667,1.6033333333333335
1514,2025-06-05 12:00:00+00:00,19.633333333333333,27.099999999999998,64.13333333333334,1.3366666666666667
1515,2025-06-05 13:00:00+00:00,18.099999999999998,21.666666666666668,80.39999999999999,0.5133333333333333
1516,2025-06-05 14:00:00+00:00,18.53333333333333,22.066666666666666,81.23333333333333,0.54
1517,2025-06-05 15:00:00+00:00,18.900000000000002,22.833333333333332,78.83333333333333,0.5966666666666667
1518,2025-06-05 16:00:00+00:00,17.8,19.933333333333334,87.63333333333333,0.29
1519,2025-06-05 17:00:00+00:00,16.933333333333334,17.8,94.76666666666665,0.11
1520,2025-06-05 18:00:00+00:00,16.933333333333334,17.366666666666667,97.39999999999999,0.05000000000000001
1521,2025-06-05 19:00:00+00:00,16.8,16.900000000000002,99.39999999999999,0.013333333333333334
1522,2025-06-05 20:00:00+00:00,16.733333333333334,16.733333333333334,99.93333333333334,0.0
1523,2025-06-05 21:00:00+00:00,16.633333333333336,16.633333333333336,100.0,0.0
1524,2025-06-05 22:00:00+00:00,16.366666666666667,16.366666666666667,100.0,0.0
1525,2025-06-05 23:00:00+00:00,15.799999999999999,15.799999999999999,100.0,0.0
1526,2025-06-06 00:00:00+00:00,15.066666666666668,15.066666666666668,100.0,0.0
1527,2025-06-06 01:00:00+00:00,14.966666666666667,14.966666666666667,100.0,0.0
1528,2025-06-06 02:00:00+00:00,14.733333333333334,14.733333333333334,100.0,0.0
1529,2025-06-06 03:00:00+00:00,15.066666666666668,15.066666666666668,100.0,0.0
1530,2025-06-06 04:00:00+00:00,15.366666666666667,15.366666666666667,100.0,0.0
1531,2025-06-06 05:00:00+00:00,16.2,16.733333333333334,96.63333333333333,0.06666666666666667
1532,2025-06-06 06:00:00+00:00,17.900000000000002,21.46666666666667,80.39999999999999,0.52
1533,2025-06-06 07:00:00+00:00,19.400000000000002,27.166666666666668,62.666666666666664,1.3566666666666667
1534,2025-06-06 08:00:00+00:00,19.666666666666668,28.8,57.86666666666667,1.6766666666666667
1535,2025-06-06 09:00:00+00:00,21.566666666666666,33.06666666666667,50.9,2.48
1536,2025-06-06 10:00:00+00:00,21.7,33.300000000000004,50.6,2.53
1537,2025-06-06 11:00:00+00:00,22.133333333333336,33.300000000000004,51.96666666666667,2.4566666666666666
1538,2025-06-06 12:00:00+00:00,24.133333333333336,33.56666666666666,57.800000000000004,2.1999999999999997
1539,2025-06-06 13:00:00+00:00,22.96666666666667,33.166666666666664,55.199999999999996,2.2733333333333334
1540,2025-06-06 14:00:00+00:00,22.633333333333336,33.666666666666664,52.56666666666666,2.48
1541,2025-06-06 15:00:00+00:00,21.266666666666666,31.133333333333336,55.73333333333333,2.0033333333333334
1542,2025-06-06 16:00:00+00:00,20.333333333333332,27.900000000000002,63.6,1.38
1543,2025-06-06 17:00:00+00:00,19.433333333333334,24.133333333333336,75.33333333333333,0.7466666666666666
1544,2025-06-06 18:00:00+00:00,18.666666666666668,21.733333333333334,82.76666666666667,0.45
1545,2025-06-06 19:00:00+00:00,18.566666666666666,18.566666666666666,99.93333333333334,0.0
1546,2025-06-06 20:00:00+00:00,17.900000000000002,17.900000000000002,100.0,0.0
1547,2025-06-06 21:00:00+00:00,17.133333333333333,17.133333333333333,100.0,0.0
1548,2025-06-06 22:00:00+00:00,16.466666666666665,16.466666666666665,100.0,0.0
1549,2025-06-06 23:00:00+00:00,16.066666666666666,16.066666666666666,100.0,0.0
1550,2025-06-07 00:00:00+00:00,15.566666666666668,15.566666666666668,100.0,0.0
1551,2025-06-07 01:00:00+00:00,15.200000000000001,15.200000000000001,100.0,0.0
1552,2025-06-07 02:00:00+00:00,14.466666666666667,14.466666666666667,100.0,0.0
1553,2025-06-07 03:00:00+00:00,14.166666666666666,14.166666666666666,100.0,0.0
1554,2025-06-07 04:00:00+00:00,15.25,15.25,100.0,0.0
1555,2025-06-07 05:00:00+00:00,17.2,17.2,100.0,0.0
1556,2025-06-07 06:00:00+00:00,19.166666666666668,19.333333333333332,98.76666666666667,0.03
1557,2025-06-07 07:00:00+00:00,20.0,20.333333333333332,97.89999999999999,0.049999999999999996
1558,2025-06-07 08:00:00+00:00,22.166666666666668,23.0,95.0,0.14
1559,2025-06-07 09:00:00+00:00,27.333333333333332,29.366666666666664,88.8,0.4633333333333333
1560,2025-06-07 10:00:00+00:00,26.366666666666664,28.233333333333334,89.73333333333333,0.40666666666666673
1561,2025-06-07 11:00:00+00:00,29.166666666666668,32.9,81.23333333333333,0.9533333333333333
1562,2025-06-07 12:00:00+00:00,21.633333333333336,29.3,63.5,1.4900000000000002
1563,2025-06-07 13:00:00+00:00,22.766666666666666,30.2,65.06666666666666,1.5966666666666667
1564,2025-06-07 14:00:00+00:00,23.433333333333334,32.699999999999996,58.23333333333333,2.0633333333333335
1565,2025-06-07 15:00:00+00:00,20.0,28.266666666666666,60.96666666666667,1.5233333333333334
1566,2025-06-07 16:00:00+00:00,20.733333333333334,27.233333333333334,67.96666666666667,1.18
1567,2025-06-07 17:00:00+00:00,19.8,25.233333333333334,72.23333333333333,0.9199999999999999
1568,2025-06-07 18:00:00+00:00,17.633333333333336,20.766666666666666,82.43333333333334,0.43
1569,2025-06-07 19:00:00+00:00,16.900000000000002,19.833333333333332,83.3,0.3833333333333333
1570,2025-06-07 20:00:00+00:00,16.566666666666666,20.333333333333332,79.2,0.49333333333333335
1571,2025-06-07 21:00:00+00:00,17.2,19.5,86.7,0.3033333333333333
1572,2025-06-07 22:00:00+00:00,17.133333333333333,18.966666666666665,89.23333333333333,0.2333333333333333
1573,2025-06-07 23:00:00+00:00,16.9,18.933333333333334,88.23333333333333,0.25666666666666665
1574,2025-06-08 00:00:00+00:00,17.03333333333333,18.599999999999998,90.63333333333333,0.20333333333333334
1575,2025-06-08 01:00:00+00:00,16.900000000000002,18.366666666666664,91.13333333333333,0.18666666666666668
1576,2025-06-08 02:00:00+00:00,16.766666666666666,17.633333333333333,94.7,0.10666666666666667
1577,2025-06-08 03:00:00+00:00,16.7,17.7,93.93333333333334,0.12333333333333334
1578,2025-06-08 04:00:00+00:00,17.133333333333333,18.366666666666664,92.60000000000001,0.15666666666666665
1579,2025-06-08 05:00:00+00:00,17.7,19.333333333333332,90.13333333333333,0.22333333333333336
1580,2025-06-08 06:00:00+00:00,19.5,23.633333333333336,77.93333333333334,0.66
1581,2025-06-08 07:00:00+00:00,20.766666666666666,27.400000000000002,67.66666666666667,1.24
1582,2025-06-08 08:00:00+00:00,22.766666666666666,32.53333333333333,56.36666666666667,2.14
1583,2025-06-08 09:00:00+00:00,22.0,33.199999999999996,51.800000000000004,2.466666666666667
1584,2025-06-08 10:00:00+00:00,22.433333333333334,35.699999999999996,46.36666666666667,3.15
1585,2025-06-08 11:00:00+00:00,23.2,35.46666666666667,49.199999999999996,2.9333333333333336
1586,2025-06-08 12:00:00+00:00,24.900000000000002,38.13333333333333,46.9,3.5433333333333334
1587,2025-06-08 13:00:00+00:00,22.566666666666666,35.76666666666667,46.4,3.143333333333333
1588,2025-06-08 14:00:00+00:00,21.933333333333334,34.699999999999996,47.43333333333334,2.9066666666666667
1589,2025-06-08 15:00:00+00:00,21.233333333333334,33.1,49.699999999999996,2.5433333333333334
1590,2025-06-08 16:00:00+00:00,20.933333333333334,30.933333333333334,55.43333333333334,2.0066666666666664
1591,2025-06-08 17:00:00+00:00,18.866666666666664,26.099999999999998,64.53333333333333,1.2066666666666668
1592,2025-06-08 18:00:00+00:00,18.333333333333332,23.099999999999998,74.76666666666667,0.7166666666666667
1593,2025-06-08 19:00:00+00:00,17.46666666666667,20.900000000000002,80.86666666666666,0.47333333333333333
1594,2025-06-08 20:00:00+00:00,17.133333333333336,19.5,86.39999999999999,0.31
1595,2025-06-08 21:00:00+00:00,17.166666666666668,18.53333333333333,91.76666666666667,0.17333333333333334
1596,2025-06-08 22:00:00+00:00,16.666666666666668,17.466666666666665,95.10000000000001,0.10000000000000002
1597,2025-06-08 23:00:00+00:00,16.0,16.400000000000002,97.63333333333333,0.04666666666666667
1598,2025-06-09 00:00:00+00:00,14.866666666666667,15.1,98.53333333333335,0.02666666666666667
1599,2025-06-09 01:00:00+00:00,12.766666666666666,13.466666666666667,95.73333333333333,0.06666666666666667
1600,2025-06-09 02:00:00+00:00,11.133333333333333,12.1,93.86666666666667,0.08666666666666667
1601,2025-06-09 03:00:00+00:00,10.700000000000001,11.200000000000001,96.83333333333333,0.043333333333333335
1602,2025-06-09 04:00:00+00:00,11.0,11.866666666666667,94.43333333333334,0.07666666666666667
1603,2025-06-09 05:00:00+00:00,12.4,14.5,87.35,0.21
1604,2025-06-09 06:00:00+00:00,14.633333333333333,22.266666666666666,62.333333333333336,1.0233333333333332
1605,2025-06-09 07:00:00+00:00,14.466666666666667,25.333333333333332,51.1,1.5899999999999999
1606,2025-06-09 08:00:00+00:00,15.433333333333335,28.7,44.56666666666666,2.1833333333333336
1607,2025-06-09 09:00:00+00:00,17.8,31.866666666666664,43.23333333333333,2.6799999999999997
1608,2025-06-09 10:00:00+00:00,18.366666666666667,32.86666666666667,42.06666666666666,2.89
1609,2025-06-09 11:00:00+00:00,18.2,31.96666666666667,43.96666666666667,2.6533333333333333
1610,2025-06-09 12:00:00+00:00,18.599999999999998,33.96666666666667,40.300000000000004,3.1666666666666665
1611,2025-06-09 13:00:00+00:00,19.966666666666665,33.833333333333336,44.03333333333333,2.953333333333333
1612,2025-06-09 14:00:00+00:00,20.433333333333334,32.4,49.23333333333333,2.466666666666667
1613,2025-06-09 15:00:00+00:00,19.599999999999998,31.566666666666666,49.06666666666666,2.3666666666666667
1614,2025-06-09 16:00:00+00:00,18.966666666666665,29.366666666666664,53.6,1.9033333333333333
1615,2025-06-09 17:00:00+00:00,16.433333333333334,24.733333333333334,60.06666666666666,1.2533333333333332
1616,2025-06-09 18:00:00+00:00,16.2,20.3,77.53333333333335,0.54
1617,2025-06-09 19:00:00+00:00,15.266666666666666,17.566666666666666,86.36666666666667,0.2733333333333334
1618,2025-06-09 20:00:00+00:00,14.766666666666666,16.733333333333334,88.16666666666667,0.22333333333333336
1619,2025-06-09 21:00:00+00:00,14.433333333333332,15.533333333333333,93.2,0.12000000000000001
1620,2025-06-09 22:00:00+00:00,14.066666666666668,14.533333333333333,97.0,0.04666666666666667
1621,2025-06-09 23:00:00+00:00,13.766666666666666,14.0,98.5,0.023333333333333334
1622,2025-06-10 00:00:00+00:00,13.933333333333332,14.033333333333333,99.43333333333334,0.01
1623,2025-06-10 01:00:00+00:00,14.633333333333333,14.666666666666666,99.73333333333333,0.0033333333333333335
