dewpoint;vaporPressureDeficit;batteryValue;temperature;humidity;batteryLevel;receivedAt;device;providerDeviceId
18.2;3.1;3683;33.5;40.1;100;2025-06-17T11:55:35.968720103Z;551;santorsola-thrd-5
18.6;3.04;3683;33.5;41.2;100;2025-06-17T12:15:35.895412045Z;551;santorsola-thrd-5
18.1;2.99;3683;33.1;40.9;100;2025-06-17T12:35:35.964180544Z;551;santorsola-thrd-5
19.6;3.14;3683;34.3;42;100;2025-06-17T12:55:35.976396696Z;551;santorsola-thrd-5
19.7;3.04;3681;34;42.9;100;2025-06-17T13:15:35.990432365Z;551;santorsola-thrd-5
16.9;2.55;3683;30.9;43;100;2025-06-17T13:35:36.003193815Z;551;santorsola-thrd-5
17.5;2.03;3681;29.1;49.6;100;2025-06-17T13:55:35.989370952Z;551;santorsola-thrd-5
16.6;1.89;3683;28;49.9;100;2025-06-17T14:15:35.994487628Z;551;santorsola-thrd-5
18.5;2.58;3683;31.8;45.2;100;2025-06-17T14:35:36.004304147Z;551;santorsola-thrd-5
17.4;2.96;3683;32.7;40.1;100;2025-06-17T14:55:35.659273757Z;551;santorsola-thrd-5
17.5;2.47;3681;30.9;44.6;100;2025-06-17T15:15:35.911023080Z;551;santorsola-thrd-5
16.7;2.11;3681;29;47.4;100;2025-06-17T15:35:35.657753304Z;551;santorsola-thrd-5
18;2.23;3681;30.2;48;100;2025-06-17T15:55:35.906279362Z;551;santorsola-thrd-5
17.7;2.82;3681;32.3;41.7;100;2025-06-17T16:15:35.966686153Z;551;santorsola-thrd-5
17.9;2.42;3681;30.9;45.8;100;2025-06-17T16:35:35.965193020Z;551;santorsola-thrd-5
17.6;2.07;3681;29.3;49.3;100;2025-06-17T16:55:35.976148699Z;551;santorsola-thrd-5
16.2;1.77;3681;27.2;50.9;100;2025-06-17T17:15:35.970593385Z;551;santorsola-thrd-5
16.1;1.47;3681;25.7;55.5;100;2025-06-17T17:35:35.962602287Z;551;santorsola-thrd-5
15.2;1.24;3681;23.9;58.3;100;2025-06-17T17:55:35.948086381Z;551;santorsola-thrd-5
15;1.09;3681;22.9;61;100;2025-06-17T18:15:35.919472027Z;551;santorsola-thrd-5
15.2;0.87;3681;21.7;66.6;100;2025-06-17T18:35:35.602186367Z;551;santorsola-thrd-5
15;0.73;3683;20.7;70.1;100;2025-06-17T18:55:35.925726586Z;551;santorsola-thrd-5
14.8;0.65;3683;20;72.3;100;2025-06-17T19:15:35.879132497Z;551;santorsola-thrd-5
15;0.57;3683;19.6;75.1;100;2025-06-17T19:35:35.864697692Z;551;santorsola-thrd-5
14.9;0.49;3683;18.9;77.5;100;2025-06-17T19:55:35.844877802Z;551;santorsola-thrd-5
14.8;0.47;3683;18.7;78.3;100;2025-06-17T20:15:35.826259427Z;551;santorsola-thrd-5
14.7;0.36;3683;17.8;82.1;100;2025-06-17T20:35:35.807731095Z;551;santorsola-thrd-5
14.5;0.29;3683;17.1;84.9;100;2025-06-17T20:55:35.790102068Z;551;santorsola-thrd-5
14.5;0.33;3683;17.3;83.5;100;2025-06-17T21:15:35.704981399Z;551;santorsola-thrd-5
14.5;0.2;3681;16.3;89;100;2025-06-17T21:35:35.750122195Z;551;santorsola-thrd-5
14.2;0.18;3683;15.9;89.9;100;2025-06-17T21:55:35.410125610Z;551;santorsola-thrd-5
14.4;0.18;3683;16;90.3;100;2025-06-17T22:15:35.399495805Z;551;santorsola-thrd-5
14.4;0.21;3683;16.3;88.8;100;2025-06-17T22:35:35.699784964Z;551;santorsola-thrd-5
14.1;0.14;3686;15.4;92.2;100;2025-06-17T22:55:35.691522747Z;551;santorsola-thrd-5
14.1;0.15;3683;15.5;91.6;100;2025-06-17T23:15:35.648689865Z;551;santorsola-thrd-5
14;0.11;3683;15.1;93.3;100;2025-06-17T23:35:35.640155415Z;551;santorsola-thrd-5
14.1;0.12;3686;15.2;93;100;2025-06-17T23:55:35.559892249Z;551;santorsola-thrd-5
13.9;0.09;3686;14.8;94.7;100;2025-06-18T00:15:35.614782912Z;551;santorsola-thrd-5
13.6;0.09;3686;14.4;94.7;100;2025-06-18T00:35:35.617745822Z;551;santorsola-thrd-5
13.9;0.09;3686;14.7;94.8;100;2025-06-18T00:55:35.575780563Z;551;santorsola-thrd-5
13.3;0.08;3686;14.1;94.9;100;2025-06-18T01:15:35.553150172Z;551;santorsola-thrd-5
13.2;0.07;3686;13.9;95.7;100;2025-06-18T01:35:35.535210856Z;551;santorsola-thrd-5
13.5;0.07;3686;14.2;95.6;100;2025-06-18T01:55:35.525736608Z;551;santorsola-thrd-5
13;0.06;3686;13.6;96.1;100;2025-06-18T02:15:35.495293270Z;551;santorsola-thrd-5
13.3;0.06;3683;13.9;96;100;2025-06-18T02:35:35.422253223Z;551;santorsola-thrd-5
13;0.05;3683;13.6;96.5;100;2025-06-18T02:55:35.460912114Z;551;santorsola-thrd-5
12.5;0.05;3683;13.1;96.5;100;2025-06-18T03:15:35.455541750Z;551;santorsola-thrd-5
12.7;0.05;3686;13.2;96.8;100;2025-06-18T03:35:35.381818349Z;551;santorsola-thrd-5
13.3;0.04;3683;13.7;97.2;100;2025-06-18T03:55:35.380365714Z;551;santorsola-thrd-5
13.3;0.06;3686;13.9;96.3;100;2025-06-18T04:15:35.398860182Z;551;santorsola-thrd-5
13.9;0.08;3686;14.7;95.1;100;2025-06-18T04:35:35.377038905Z;551;santorsola-thrd-5
14.8;0.15;3686;16.1;92;100;2025-06-18T04:55:35.365394963Z;551;santorsola-thrd-5
15.7;0.3;3686;18.2;85.5;100;2025-06-18T05:15:35.345086749Z;551;santorsola-thrd-5
16.4;0.54;3686;20.5;77.5;100;2025-06-18T05:35:35.344745549Z;551;santorsola-thrd-5
17.6;0.7;3686;22.4;74.3;100;2025-06-18T05:55:35.319679339Z;551;santorsola-thrd-5
17.1;0.76;3686;22.4;72.1;100;2025-06-18T06:15:35.234454257Z;551;santorsola-thrd-5
17.9;0.95;3683;24.1;68.5;100;2025-06-18T06:35:35.299651962Z;551;santorsola-thrd-5
17.9;1.12;3686;25;64.7;100;2025-06-18T06:55:35.302817153Z;551;santorsola-thrd-5
18.3;1.22;3683;25.8;63.4;100;2025-06-18T07:15:35.286308013Z;551;santorsola-thrd-5
18.4;1.45;3675;27;59.2;100;2025-06-18T07:35:35.291515931Z;551;santorsola-thrd-5
18.3;1.57;3686;27.5;57.3;100;2025-06-18T07:55:35.281579232Z;551;santorsola-thrd-5
18.9;1.73;3683;28.6;55.8;100;2025-06-18T08:15:35.303341786Z;551;santorsola-thrd-5
18.2;2.11;3683;29.8;49.7;100;2025-06-18T08:35:35.270381266Z;551;santorsola-thrd-5
20.3;1.99;3683;30.5;54.5;100;2025-06-18T08:55:35.269949878Z;551;santorsola-thrd-5
19.9;2.28;3683;31.4;50.3;100;2025-06-18T09:15:35.284558244Z;551;santorsola-thrd-5
20;2.5;3683;32.3;48.2;100;2025-06-18T09:35:35.284647583Z;551;santorsola-thrd-5
19.5;2.39;3683;31.6;48.5;100;2025-06-18T09:55:35.272962732Z;551;santorsola-thrd-5
19;2.67;3683;32.4;45.1;100;2025-06-18T10:15:35.282535798Z;551;santorsola-thrd-5
20.2;2.71;3683;33.1;46.5;100;2025-06-18T10:35:35.290648300Z;551;santorsola-thrd-5
19.5;2.94;3683;33.6;43.4;100;2025-06-18T10:55:35.299859984Z;551;santorsola-thrd-5
19.1;2.91;3683;33.3;43.1;100;2025-06-18T11:15:35.296792166Z;551;santorsola-thrd-5
20.7;2.43;3683;32.4;50.1;100;2025-06-18T11:35:35.221677578Z;551;santorsola-thrd-5
21.2;2.82;3681;34;47;100;2025-06-18T11:55:35.290658273Z;551;santorsola-thrd-5
20;2.81;3681;33.4;45.4;100;2025-06-18T12:15:35.295022969Z;551;santorsola-thrd-5
21.2;2.88;3683;34.2;46.5;100;2025-06-18T12:35:35.290726237Z;551;santorsola-thrd-5
21.7;2.68;3681;33.8;49.1;100;2025-06-18T12:55:35.308478335Z;551;santorsola-thrd-5
21.6;2.84;3681;34.3;47.5;100;2025-06-18T13:15:35.330534736Z;551;santorsola-thrd-5
21.5;2.92;3683;34.5;46.6;100;2025-06-18T13:35:35.311815097Z;551;santorsola-thrd-5
21.1;2.8;3681;33.9;47;100;2025-06-18T13:55:35.355806899Z;551;santorsola-thrd-5
20.3;2.6;3681;32.8;47.7;100;2025-06-18T14:15:35.332183712Z;551;santorsola-thrd-5
20.8;3.02;3681;34.5;44.8;100;2025-06-18T14:35:35.331862440Z;551;santorsola-thrd-5
21.2;2.91;3681;34.3;46.2;100;2025-06-18T14:55:35.275651925Z;551;santorsola-thrd-5
20.6;2.94;3681;34.1;45.1;100;2025-06-18T15:15:35.342310398Z;551;santorsola-thrd-5
20.9;2.98;3681;34.4;45.2;100;2025-06-18T15:35:35.370356535Z;551;santorsola-thrd-5
19.9;3.04;3681;34.1;43.1;100;2025-06-18T15:55:35.363248339Z;551;santorsola-thrd-5
19.8;2.62;3681;32.6;46.8;100;2025-06-18T16:15:35.362060626Z;551;santorsola-thrd-5
19.2;2.53;3681;32;46.7;100;2025-06-18T16:35:35.368794568Z;551;santorsola-thrd-5
19.1;2.17;3678;30.5;50.4;100;2025-06-18T16:55:35.369360114Z;551;santorsola-thrd-5
18.3;1.88;3681;28.9;52.9;100;2025-06-18T17:15:35.357836853Z;551;santorsola-thrd-5
17.8;1.52;3681;27;57.3;100;2025-06-18T17:35:35.347303984Z;551;santorsola-thrd-5
17.3;1.12;3681;24.6;63.9;100;2025-06-18T17:55:35.347838304Z;551;santorsola-thrd-5
17.3;1;3681;24;66.4;100;2025-06-18T18:15:35.333897191Z;551;santorsola-thrd-5
17.2;0.9;3683;23.3;68.6;100;2025-06-18T18:35:35.320063955Z;551;santorsola-thrd-5
16.7;0.82;3683;22.5;69.9;100;2025-06-18T18:55:35.240508810Z;551;santorsola-thrd-5
16.5;0.74;3681;21.8;71.8;100;2025-06-18T19:15:35.210679650Z;551;santorsola-thrd-5
16.8;0.62;3681;21.3;75.6;100;2025-06-18T19:35:35.282309553Z;551;santorsola-thrd-5
16.5;0.53;3681;20.5;78;100;2025-06-18T19:55:34.929332063Z;551;santorsola-thrd-5
16.2;0.51;3683;20.1;78.3;100;2025-06-18T20:15:35.230222740Z;551;santorsola-thrd-5
16.2;0.41;3683;19.4;81.7;100;2025-06-18T20:35:35.211155726Z;551;santorsola-thrd-5
16;0.33;3683;18.7;84.6;100;2025-06-18T20:55:35.123277153Z;551;santorsola-thrd-5
16;0.32;3683;18.6;85.1;100;2025-06-18T21:15:34.904867514Z;551;santorsola-thrd-5
16;0.29;3683;18.3;86.4;100;2025-06-18T21:35:35.149887526Z;551;santorsola-thrd-5
15.8;0.31;3683;18.3;85.3;100;2025-06-18T21:55:35.138651841Z;551;santorsola-thrd-5
15.6;0.24;3683;17.6;88.2;100;2025-06-18T22:15:35.109141903Z;551;santorsola-thrd-5
15.3;0.21;3683;17.1;89.4;100;2025-06-18T22:35:34.785876230Z;551;santorsola-thrd-5
15.4;0.2;3683;17.1;89.7;100;2025-06-18T22:55:34.814119720Z;551;santorsola-thrd-5
15.2;0.19;3683;16.9;89.9;100;2025-06-18T23:15:35.061818079Z;551;santorsola-thrd-5
15;0.13;3683;16.2;92.9;100;2025-06-18T23:35:35.049735814Z;551;santorsola-thrd-5
15;0.14;3683;16.3;92.2;100;2025-06-18T23:55:35.014518985Z;551;santorsola-thrd-5
14.6;0.1;3683;15.6;94.1;100;2025-06-19T00:15:35.005625420Z;551;santorsola-thrd-5
14.8;0.11;3683;15.8;93.8;100;2025-06-19T00:35:34.986394570Z;551;santorsola-thrd-5
14.3;0.09;3686;15.2;94.6;100;2025-06-19T00:55:35.032314734Z;551;santorsola-thrd-5
14.4;0.1;3686;15.3;94.5;100;2025-06-19T01:15:34.963083986Z;551;santorsola-thrd-5
14.7;0.11;3686;15.7;93.8;100;2025-06-19T01:35:34.933643652Z;551;santorsola-thrd-5
13.8;0.09;3683;14.6;94.8;100;2025-06-19T01:55:34.911621654Z;551;santorsola-thrd-5
13.9;0.06;3686;14.5;96.1;100;2025-06-19T02:15:34.893250Z;551;santorsola-thrd-5
14.1;0.09;3686;15;94.5;100;2025-06-19T02:35:34.894212930Z;551;santorsola-thrd-5
13.4;0.07;3683;14.1;95.9;100;2025-06-19T02:55:34.862809337Z;551;santorsola-thrd-5
13.8;0.05;3686;14.3;96.7;100;2025-06-19T03:15:34.854789586Z;551;santorsola-thrd-5
14;0.06;3686;14.5;96.6;100;2025-06-19T03:35:34.824766034Z;551;santorsola-thrd-5
13.9;0.06;3686;14.5;96.4;100;2025-06-19T03:55:34.812258812Z;551;santorsola-thrd-5
14.3;0.07;3686;15;95.9;100;2025-06-19T04:15:34.791805991Z;551;santorsola-thrd-5
15.1;0.1;3686;16;94.6;100;2025-06-19T04:35:34.785087948Z;551;santorsola-thrd-5
15.7;0.17;3683;17.1;91.4;100;2025-06-19T04:55:34.788129675Z;551;santorsola-thrd-5
16.7;0.33;3686;19.2;85.3;100;2025-06-19T05:15:34.764118519Z;551;santorsola-thrd-5
17.5;0.58;3686;21.6;77.7;100;2025-06-19T05:35:34.725866384Z;551;santorsola-thrd-5
17.9;0.75;3686;23;73.2;100;2025-06-19T05:55:34.719482472Z;551;santorsola-thrd-5
17.9;0.84;3683;23.5;71.1;100;2025-06-19T06:15:34.704777064Z;551;santorsola-thrd-5
18.9;0.98;3683;25;69;100;2025-06-19T06:35:34.376551051Z;551;santorsola-thrd-5
19.6;1.14;3686;26.3;66.7;100;2025-06-19T06:55:34.686553461Z;551;santorsola-thrd-5
19;1.43;3686;27.3;60.7;100;2025-06-19T07:15:34.676830353Z;551;santorsola-thrd-5
19.4;1.55;3683;28.1;59.2;100;2025-06-19T07:35:34.680449364Z;551;santorsola-thrd-5
20.6;1.75;3678;29.7;58.1;100;2025-06-19T07:55:34.691225303Z;551;santorsola-thrd-5
20.3;1.93;3683;30.3;55.2;100;2025-06-19T08:15:34.689623238Z;551;santorsola-thrd-5
19.7;2.42;3683;31.8;48.6;100;2025-06-19T08:35:34.394493327Z;551;santorsola-thrd-5
21.2;2.2;3683;31.8;53.3;100;2025-06-19T08:55:34.698642901Z;551;santorsola-thrd-5
21.8;2.4;3683;32.9;52.1;100;2025-06-19T09:15:34.687949691Z;551;santorsola-thrd-5
21;2.9;3683;34.2;46.1;100;2025-06-19T09:35:34.704983504Z;551;santorsola-thrd-5
22.4;3.12;3683;35.6;46.3;100;2025-06-19T09:55:34.698894198Z;551;santorsola-thrd-5
21.7;2.82;3683;34.3;47.8;100;2025-06-19T10:15:34.395790887Z;551;santorsola-thrd-5
21.2;3.27;3683;35.5;43.4;100;2025-06-19T10:35:34.845252188Z;551;santorsola-thrd-5
22.2;3.32;3683;36.1;44.4;100;2025-06-19T10:55:34.717978617Z;551;santorsola-thrd-5
21.8;3.22;3681;35.6;44.6;100;2025-06-19T11:15:34.754768289Z;551;santorsola-thrd-5
23.3;3.27;3683;36.5;46.5;100;2025-06-19T11:35:34.748281069Z;551;santorsola-thrd-5
23.2;3.42;3681;36.9;45.2;100;2025-06-19T11:55:34.431085716Z;551;santorsola-thrd-5
23.2;3.21;3681;36.3;46.9;100;2025-06-19T12:15:34.757584751Z;551;santorsola-thrd-5
23;3.55;3681;37.2;44.1;100;2025-06-19T12:35:34.765212485Z;551;santorsola-thrd-5
23.7;3.53;3681;37.5;45.2;100;2025-06-19T12:55:34.787078642Z;551;santorsola-thrd-5
22.3;3.56;3681;36.9;42.9;100;2025-06-19T13:15:34.796768905Z;551;santorsola-thrd-5
23.3;3.65;3681;37.6;43.7;100;2025-06-19T13:35:34.818506906Z;551;santorsola-thrd-5
21.9;3.33;3681;36;44;100;2025-06-19T13:55:34.839787330Z;551;santorsola-thrd-5
21.7;3.2;3681;35.5;44.6;100;2025-06-19T14:15:34.855621714Z;551;santorsola-thrd-5
21.9;3.26;3678;35.8;44.5;100;2025-06-19T14:35:34.537842218Z;551;santorsola-thrd-5
21.3;2.86;3678;34.2;46.9;100;2025-06-19T14:55:34.857352727Z;551;santorsola-thrd-5
21.1;2.25;3678;32;52.6;100;2025-06-19T15:15:34.887663617Z;551;santorsola-thrd-5
20.3;2.22;3681;31.4;51.6;100;2025-06-19T15:35:34.540572194Z;551;santorsola-thrd-5
22.4;1.68;3681;30.6;61.7;100;2025-06-19T15:55:34.863254495Z;551;santorsola-thrd-5
21.2;2.19;3681;31.8;53.4;100;2025-06-19T16:15:34.873940659Z;551;santorsola-thrd-5
21;2.24;3681;31.9;52.6;100;2025-06-19T16:35:34.533675377Z;551;santorsola-thrd-5
20.5;1.99;3681;30.6;54.7;100;2025-06-19T16:55:34.844310796Z;551;santorsola-thrd-5
19.3;1.47;3681;27.7;60.4;100;2025-06-19T17:15:34.827341254Z;551;santorsola-thrd-5
19;1.2;3681;26.2;64.7;100;2025-06-19T17:35:34.752467547Z;551;santorsola-thrd-5
18.9;1.1;3681;25.6;66.6;100;2025-06-19T17:55:34.808913778Z;551;santorsola-thrd-5
19.2;0.99;3681;25.3;69.2;100;2025-06-19T18:15:34.800610357Z;551;santorsola-thrd-5
18.9;1.08;3683;25.5;67;100;2025-06-19T18:35:34.780046503Z;551;santorsola-thrd-5
20.1;0.19;3683;21.4;92.4;100;2025-06-19T18:55:34.714924537Z;551;santorsola-thrd-5
20.1;0.07;3683;20.6;97.2;100;2025-06-19T19:15:34.737810702Z;551;santorsola-thrd-5
20.6;0.07;3683;21;97.3;100;2025-06-19T19:35:34.716385522Z;551;santorsola-thrd-5
20.5;0.07;3683;21;97;100;2025-06-19T19:55:34.858640829Z;551;santorsola-thrd-5
20.4;0.07;3681;20.9;97.2;100;2025-06-19T20:15:34.693681114Z;551;santorsola-thrd-5
20.3;0.08;3683;20.9;96.6;100;2025-06-19T20:35:34.680318047Z;551;santorsola-thrd-5
20.1;0.08;3683;20.7;96.6;100;2025-06-19T20:55:34.667510242Z;551;santorsola-thrd-5
19.8;0.07;3683;20.3;97.1;100;2025-06-19T21:15:34.634570261Z;551;santorsola-thrd-5
20.2;0.09;3683;20.8;96.5;100;2025-06-19T21:35:34.621223544Z;551;santorsola-thrd-5
20;0.1;3683;20.7;95.8;100;2025-06-19T21:55:34.602570551Z;551;santorsola-thrd-5
19.4;0.08;3686;19.9;96.7;100;2025-06-19T22:15:34.580591036Z;551;santorsola-thrd-5
19.4;0.05;3683;19.8;97.8;100;2025-06-19T22:35:34.490935096Z;551;santorsola-thrd-5
19.4;0.06;3683;19.8;97.5;100;2025-06-19T22:55:34.534138741Z;551;santorsola-thrd-5
19.4;0.06;3683;19.8;97.6;100;2025-06-19T23:15:34.532933492Z;551;santorsola-thrd-5
19;0.05;3686;19.4;97.8;100;2025-06-19T23:35:34.512838443Z;551;santorsola-thrd-5
19;0.04;3686;19.3;98;100;2025-06-19T23:55:34.487736755Z;551;santorsola-thrd-5
19.1;0.05;3686;19.5;97.8;100;2025-06-20T00:15:34.473390867Z;551;santorsola-thrd-5
18.8;0.04;3683;19.1;98.1;100;2025-06-20T00:35:34.441146498Z;551;santorsola-thrd-5
18.8;0.04;3683;19.1;98.3;100;2025-06-20T00:55:34.432066784Z;551;santorsola-thrd-5
18.5;0.03;3686;18.8;98.4;100;2025-06-20T01:15:34.420217560Z;551;santorsola-thrd-5
18;0.03;3686;18.3;98.4;100;2025-06-20T01:35:34.399062211Z;551;santorsola-thrd-5
18;0.03;3686;18.2;98.5;100;2025-06-20T01:55:34.374705997Z;551;santorsola-thrd-5
17.8;0.03;3683;18;98.5;100;2025-06-20T02:15:34.350704233Z;551;santorsola-thrd-5
17.6;0.03;3686;17.8;98.7;100;2025-06-20T02:35:34.032370941Z;551;santorsola-thrd-5
18;0.02;3686;18.1;99.1;100;2025-06-20T02:55:34.323941490Z;551;santorsola-thrd-5
17.4;0.02;3686;17.6;98.8;100;2025-06-20T03:15:34.292109339Z;551;santorsola-thrd-5
17.7;0.02;3686;17.9;98.9;100;2025-06-20T03:35:34.281463029Z;551;santorsola-thrd-5
17.2;0.03;3686;17.4;98.7;100;2025-06-20T03:55:34.261728546Z;551;santorsola-thrd-5
17.5;0.03;3686;17.7;98.6;100;2025-06-20T04:15:34.251195616Z;551;santorsola-thrd-5
18.4;0.04;3686;18.7;98;100;2025-06-20T04:35:34.229474672Z;551;santorsola-thrd-5
18.6;0.07;3686;19.1;97;100;2025-06-20T04:55:34.204522872Z;551;santorsola-thrd-5
19.3;0.11;3686;20;95.5;100;2025-06-20T05:15:34.184016455Z;551;santorsola-thrd-5
19.6;0.13;3686;20.5;94.6;100;2025-06-20T05:35:34.179181936Z;551;santorsola-thrd-5
21.2;0.31;3686;23.1;88.9;100;2025-06-20T05:55:34.148147265Z;551;santorsola-thrd-5
20.5;0.39;3686;22.9;86.2;100;2025-06-20T06:15:34.154430536Z;551;santorsola-thrd-5
20.8;0.43;3686;23.5;85;100;2025-06-20T06:35:34.136753738Z;551;santorsola-thrd-5
21.1;0.43;3686;23.7;85.2;100;2025-06-20T06:55:34.055406640Z;551;santorsola-thrd-5
22.4;0.81;3686;26.8;77;100;2025-06-20T07:15:34.106542646Z;551;santorsola-thrd-5
23.6;1.04;3686;28.8;73.7;100;2025-06-20T07:35:34.096980424Z;551;santorsola-thrd-5
23.2;1.43;3683;30.1;66.4;100;2025-06-20T07:55:33.788485602Z;551;santorsola-thrd-5
21.7;2.01;3675;31.4;56.3;100;2025-06-20T08:15:34.130537621Z;551;santorsola-thrd-5
22.4;2.11;3683;32.2;56.2;100;2025-06-20T08:35:34.106242877Z;551;santorsola-thrd-5
22.6;2.27;3683;32.9;54.6;100;2025-06-20T08:55:34.109539387Z;551;santorsola-thrd-5
22.9;2.36;3683;33.4;54.2;100;2025-06-20T09:15:34.135310342Z;551;santorsola-thrd-5
23.6;2.44;3683;34.1;54.3;100;2025-06-20T09:35:34.126167102Z;551;santorsola-thrd-5
22.2;2.9;3683;34.8;47.8;100;2025-06-20T09:55:34.123495158Z;551;santorsola-thrd-5
21.4;3.34;3683;35.8;43.1;100;2025-06-20T10:15:34.138220453Z;551;santorsola-thrd-5
22.6;3.27;3683;36.2;45.5;100;2025-06-20T10:35:34.147284518Z;551;santorsola-thrd-5
23.7;3.09;3683;36.2;48.6;100;2025-06-20T10:55:34.140107039Z;551;santorsola-thrd-5
21.7;3.54;3683;36.5;42.1;100;2025-06-20T11:15:34.160756177Z;551;santorsola-thrd-5
23.6;3.12;3681;36.2;48.1;100;2025-06-20T11:35:34.165413014Z;551;santorsola-thrd-5
22.1;3.13;3681;35.5;45.9;100;2025-06-20T11:55:34.182774179Z;551;santorsola-thrd-5
23.9;3.43;3681;37.3;46.2;100;2025-06-20T12:15:34.194604830Z;551;santorsola-thrd-5
21.1;3.59;3683;36.4;40.9;100;2025-06-20T12:35:34.202442393Z;551;santorsola-thrd-5
22.2;1.97;3681;31.6;57.6;100;2025-06-20T12:55:34.216318828Z;551;santorsola-thrd-5
21.2;1.69;3681;29.8;59.8;100;2025-06-20T13:15:34.213729324Z;551;santorsola-thrd-5
20.7;1.5;3681;28.7;61.9;100;2025-06-20T13:35:34.191106126Z;551;santorsola-thrd-5
24.4;2.83;3681;35.8;51.9;100;2025-06-20T13:55:34.194201739Z;551;santorsola-thrd-5
22.7;3.2;3683;36;46.2;100;2025-06-20T14:15:34.203699918Z;551;santorsola-thrd-5
22.5;3.36;3683;36.4;44.7;100;2025-06-20T14:35:34.202968493Z;551;santorsola-thrd-5
23.3;3.14;3681;36.1;47.5;100;2025-06-20T14:55:34.205509040Z;551;santorsola-thrd-5
21.7;2.48;3681;33.1;51;100;2025-06-20T15:15:34.161863291Z;551;santorsola-thrd-5
21.3;2.17;3681;31.8;53.9;100;2025-06-20T15:35:34.220169972Z;551;santorsola-thrd-5
20.3;1.68;3678;29.2;58.6;100;2025-06-20T15:55:34.232812752Z;551;santorsola-thrd-5
20.3;1.4;3681;28;62.9;100;2025-06-20T16:15:34.248203300Z;551;santorsola-thrd-5
21.2;1.99;3681;31;55.8;100;2025-06-20T16:35:34.212664813Z;551;santorsola-thrd-5
20.8;1.64;3683;29.4;60;100;2025-06-20T16:55:34.204446443Z;551;santorsola-thrd-5
20.1;1.3;3683;27.4;64.4;100;2025-06-20T17:15:34.186539915Z;551;santorsola-thrd-5
19.7;1.12;3681;26.3;67.3;100;2025-06-20T17:35:34.178180758Z;551;santorsola-thrd-5
19.7;1;3683;25.7;69.7;100;2025-06-20T17:55:34.168512467Z;551;santorsola-thrd-5
19.6;0.81;3683;24.6;73.9;100;2025-06-20T18:15:34.164507958Z;551;santorsola-thrd-5
19.5;0.77;3683;24.3;74.6;100;2025-06-20T18:35:34.069743954Z;551;santorsola-thrd-5
19.4;0.64;3683;23.5;77.8;100;2025-06-20T18:55:34.118494903Z;551;santorsola-thrd-5
19.3;0.54;3683;22.8;80.6;100;2025-06-20T19:15:34.101414826Z;551;santorsola-thrd-5
19.5;0.41;3683;22.2;84.8;100;2025-06-20T19:35:33.761711353Z;551;santorsola-thrd-5
19.9;0.35;3683;22.2;86.9;100;2025-06-20T19:55:34.061221524Z;551;santorsola-thrd-5
20.1;0.32;3683;22.2;87.9;100;2025-06-20T20:15:34.047824232Z;551;santorsola-thrd-5
20.2;0.3;3683;22.1;88.8;100;2025-06-20T20:35:34.024461479Z;551;santorsola-thrd-5
20.1;0.28;3686;22;89.3;100;2025-06-20T20:55:34.013876314Z;551;santorsola-thrd-5
20;0.27;3683;21.8;89.6;100;2025-06-20T21:15:33.990050477Z;551;santorsola-thrd-5
20.1;0.26;3683;21.8;90.2;100;2025-06-20T21:35:33.649585684Z;551;santorsola-thrd-5
20.1;0.25;3686;21.7;90.5;100;2025-06-20T21:55:33.639887697Z;551;santorsola-thrd-5
20.1;0.23;3686;21.6;91.1;100;2025-06-20T22:15:33.941773272Z;551;santorsola-thrd-5
20.1;0.17;3686;21.2;93.2;100;2025-06-20T22:35:33.860644181Z;551;santorsola-thrd-5
20.1;0.13;3686;21;94.8;100;2025-06-20T22:55:34.037497021Z;551;santorsola-thrd-5
19.2;0.13;3686;20.1;94.5;100;2025-06-20T23:55:33.896507154Z;551;santorsola-thrd-5
19.4;0.11;3686;20.2;95.3;100;2025-06-21T00:15:33.884084943Z;551;santorsola-thrd-5
19.7;0.1;3686;20.4;95.9;100;2025-06-21T00:35:33.868316878Z;551;santorsola-thrd-5
19.6;0.1;3686;20.3;95.8;100;2025-06-21T00:55:33.825866639Z;551;santorsola-thrd-5
19.7;0.09;3686;20.3;96.4;100;2025-06-21T01:15:33.805133356Z;551;santorsola-thrd-5
19.4;0.08;3686;20;96.5;100;2025-06-21T01:35:33.905427962Z;551;santorsola-thrd-5
19.1;0.08;3686;19.7;96.6;100;2025-06-21T01:55:33.786213845Z;551;santorsola-thrd-5
19;0.08;3686;19.6;96.4;100;2025-06-21T02:15:33.773443179Z;551;santorsola-thrd-5
18.7;0.07;3686;19.2;96.8;100;2025-06-21T02:35:33.736124261Z;551;santorsola-thrd-5
18.6;0.06;3686;19.1;97.2;100;2025-06-21T02:55:33.817599093Z;551;santorsola-thrd-5
18.4;0.06;3686;18.8;97.3;100;2025-06-21T03:15:33.782401734Z;551;santorsola-thrd-5
17.9;0.05;3686;18.3;97.5;100;2025-06-21T03:35:33.694347693Z;551;santorsola-thrd-5
19;0.07;3689;19.5;96.7;100;2025-06-21T04:15:33.632220031Z;551;santorsola-thrd-5
19.2;0.11;3686;20;95.2;100;2025-06-21T04:35:40.623146488Z;551;santorsola-thrd-5
18.9;0.13;3686;19.8;94.5;100;2025-06-21T04:55:33.610380987Z;551;santorsola-thrd-5
19.2;0.15;3686;20.2;93.8;100;2025-06-21T05:15:33.622752752Z;551;santorsola-thrd-5
